handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_90c9baf3-462e-4d3e-85a8-6e371e0c0298,Product,Kojie Fade Bar Handmade soap with Kojic Acid,"<p>Kojie Fade Soap Bar – Brighten, Smooth &amp; Nourish</p><p>&nbsp;</p><p>Feeling like your glow gone missing?<br>Bring it back with our Kojie Fade Soap Bar with Kojic Acid, handmade in Jamaica using the cold-process method. This bar gently cleanses while brightening dull, uneven skin for a silky-smooth glow.</p><p>&nbsp;</p><p>Benefits</p><ul>	<li>	<p>Boosts Radiance: Kojic Acid and Turmeric naturally brighten dull complexions.</p>	</li>	<li>	<p>Softens &amp; Smooths: Shea Butter, Cocoa Butter and Coconut Oil deeply moisturize and condition your skin.</p>	</li>	<li>	<p>Fades Marks Over Time: Regular use helps reduce dark spots and discoloration.</p>	</li></ul><p>&nbsp;</p><p>Jamaican-Made, With Purpose</p><p>Created for women who want radiant skin without harsh chemicals.</p><p>No bleach. No shortcuts. Just glow therapy in a bar.</p><p>&nbsp;</p><p><em>Use daily and follow up with our Kojie Fade Serum and Revive Oil Serum for a dewy, luminous finish.</em></p>",666008_6197066664244dadbbcd5715c078c118~mv2.png,Handcrafted Natural Soap Bars - Jamaica;Natural Skin Brightening Essentials,FSB1112135,Best Seller,1950.0,,true,AMOUNT,200.0,0,0.21,1268.24,Size,DROP_DOWN,7.5oz,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Deep Cleansing&nbsp;</li> 
 <li>Brightening&nbsp;</li> 
 <li>Skin Healing&nbsp;</li> 
 <li>Nourishing&nbsp;</li> 
 <li>Gentle Exfoliation&nbsp;</li> 
 <li>Natural Ingredients&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Coconut Oil, Water, Olive Oil, Lye, Cocoa Butter, Canola Oil, Shea&nbsp;Butter, Castor Oil, Kojic Acid&nbsp;Powder, Bakuchi Oil, Argan Oil, Turmeric Powder.</p>
",INSTRUCTIONS,"<p>Lather the Kojie Fade Bar in your hands or on a sponge, apply to damp skin, and let its goodness work its magic before rinsing thoroughly with luke warm water. For best results, pair with our Kojie Fade serum or your favourite moisturizer.</p>",RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_e380424b-383a-4a8d-9101-c307aad683a2,Product,TruGlow Turmeric Scrub for Spots and Uneven Skin Tone,"<p>Truglow Turmeric Sugar Scrub – Exfoliate, Brighten, and Renew</p><p>&nbsp;</p><p>Dull, rough skin holding back your glow? The Truglow Sugar Scrub is your natural exfoliating solution. Handmade in Jamaica, this scrub buffs away buildup to reveal soft, radiant, even-toned skin all over.</p><p>&nbsp;</p><p>Gently Exfoliates &amp; Smooths:&nbsp;Fine sugar granules polish away dead skin cells without irritation or over-scrubbing.</p><p>&nbsp;</p><p>Brightens Dull Areas:&nbsp;Ideal for dark spots on the face and body, including underarms, thighs, and bikini area.</p><p>&nbsp;</p><p>Reveals Radiant Glow:&nbsp;Leaves your skin silky-smooth, hydrated, and visibly refreshed after every use.</p><p>&nbsp;</p><p>Jamaican-Made, With Purpose:&nbsp;Made for women who want smooth, confident skin that shines naturally.</p><p>&nbsp;</p><p>Add the Truglow Sugar Scrub to your routine and reveal your glow, one smooth step at a time.</p><p>&nbsp;</p><p>Use It On&nbsp;&nbsp;</p><ul>	<li>Face &nbsp;</li>	<li>Underarms &nbsp;</li>	<li>Inner thighs &nbsp;</li>	<li>Knees &amp; elbows &nbsp;</li>	<li>Back acne spots &nbsp;</li>	<li>Butt area &nbsp;</li></ul>",666008_a44a546c70e543f4a00765b8074c1282~mv2.png,Natural Exfoliating Scrubs & Treatments;Natural Body Care;Natural Hydrating & Age Defying Essentials,,,1700.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,6oz;11oz;8oz,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Natural Ingredients&nbsp;</li> 
 <li>Turmeric's Antioxidant Properties&nbsp;</li> 
 <li>Anti-Inflammatory Effects</li> 
 <li>Exfoliation</li> 
 <li>Brightening Effect&nbsp;</li> 
 <li>Gentle Treatment&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Sucrose, Cocamidopropyl Betaine, Glycerine, Aqua (Water), Sodium Cocoyl Isethionate, Ecomulse, Cetyl Alcohol, Stearic Acid, Butyrospermum Parkii (Shea) Butter, Vitis Vinifera (Grape) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Cymbopogon Flexuosus Oil, Citrus Limon Peel Oil,&nbsp;Curcuma Longa Root (Turmeric) Powder, Glycyrrhiza Glabra (Licorice)&nbsp;Root,&nbsp; Diazolidinyl Urea (and) Iodopropynyl Butylcarbamate (and) Propylene Glycol.</p>
",INSTRUCTIONS,<p>Apply a small amount directly to wet skin and gently massage in a circular motion for up to 60 seconds. Rinse thoroughly with warm water.&nbsp;</p>,RETURN POLICY,"<p>Returns accepted up to seven days after receipt. Items must be&nbsp;unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_e380424b-383a-4a8d-9101-c307aad683a2,Variant,,,,,FSB882126,,,,true,,,8,0.2,849.0,,,6oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e380424b-383a-4a8d-9101-c307aad683a2,Variant,,,,,FSB882128,,,300.0,true,,,6,0.24,849.0,,,8oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e380424b-383a-4a8d-9101-c307aad683a2,Variant,,,,,FSB882121,,,1000.0,true,,,0,0.37,849.0,,,11oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_357ac2a3-58a5-400e-93b1-afb224ad4e24,Product,Glow Therapy Soap All Natural with Hibiscus,"<p><strong>Glow Therapy Soap Bar – Even Skin, Real Results</strong></p><p>&nbsp;</p><p>Struggling with uneven skin tone, acne, or dull-looking skin? The Glow Therapy Soap Bar was made just for you. This Jamaican handmade cold process soap is packed with plant oils, hibiscus tea, and hibiscus powder — all known to help brighten, tone, and fight breakouts naturally.</p><p>&nbsp;</p><p><strong>Fades Spots &amp; Brightens Skin</strong><br>Hibiscus is rich in natural acids that gently exfoliate, helping to fade acne marks and give your skin a healthy glow.</p><p>&nbsp;</p><p><strong>Gentle on Skin, Tough on Acne</strong><br>Cold-pressed plant oils cleanse without drying you out. Perfect for sensitive, acne-prone skin.</p><p>&nbsp;</p><p><strong>Handmade in Jamaica</strong><br>Made with care by local hands who understand your skin struggles — because we’ve been there too.</p><p>&nbsp;</p><p><strong>No Bleach. No Nonsense. Just Glow.</strong></p><p>Use daily to nourish your skin and get that clean, fresh-faced look — no filter needed.</p><p>&nbsp;</p><p>Glow starts now. Add the Glow Therapy Soap Bar to your routine today and start seeing real change.</p>",666008_202db7de6a5b4d64aa3f916736c2b1ff~mv2.png;666008_9ebd12fb91d04ec4a55b59d3f86430b5~mv2.jpg,Handcrafted Natural Soap Bars - Jamaica;Natural Hydrating & Age Defying Essentials,FSB1113125,,1200.0,,true,PERCENT,0.0,0,,538.5,,,,,,,,,,,,,,,,,,,BENEFITS,"<p>Our Glow Therapy&nbsp;soap offers a range of benefits for the skin, thanks to the natural properties of hibiscus flowers. Here are some of the advantages:</p> 
<p><strong>Hydration</strong>: Hibiscus is known for its moisturizing properties, which can help keep the skin hydrated and prevent dryness. Using hibiscus soap can leave your skin feeling soft and smooth.</p> 
<p><strong>Antioxidant-rich</strong>: Hibiscus is packed with antioxidants such as vitamin C and anthocyanins, which help combat free radicals and prevent oxidative stress on the skin. This can help reduce signs of aging like wrinkles and fine lines.</p> 
<p><strong>Exfoliation</strong>:&nbsp;The natural acids present in hibiscus flowers gently exfoliate the skin, removing dead skin cells and promoting cell turnover. This can result in a brighter, more radiant complexion.</p> 
<p><strong>Acne-fighting</strong>: Hibiscus has natural antibacterial and anti-inflammatory properties, making it effective in combating acne-causing bacteria and reducing inflammation. Regular use of hibiscus soap can help prevent breakouts and keep the skin clear.</p> 
<p><strong>Toning</strong>: Hibiscus has astringent properties that help tighten the skin and minimize the appearance of pores. Using &nbsp;soap with hibiscus can help tone and firm the skin, giving it a more youthful appearance.</p> 
<p><strong>Gentle on the skin</strong>: Our&nbsp;soap is formulated with natural ingredients and is gentle on the skin, making it suitable for all skin types, including sensitive skin.</p> 
<p><strong>Light&nbsp;fragrance</strong>: Our soap is scented with a blend of Vetiver and Lavender essential oils which is a&nbsp;pleasant, floral scent that can leave your skin delicately fragranced after use.</p> 
<p>Overall, incorporating our Glow Therapy&nbsp;soap into your skincare routine can help nourish, protect, and rejuvenate your skin, leaving it looking and feeling healthier.</p>",INGREDIENTS,"<p>Coconut Oil, Olive Oil, Avocado Oil, Sunflower Oil, Shea Butter, Water, Lye, Hibiscus Powder, Rose Clay, Candelila Wax, Lavender Essential Oil and Vetiver Essential Oil.</p>",INSTRUCTIONS,"<p>Wet soap, create lather and apply lather to skin in a circular motion for up to 60 seconds. Rinse thoroughly with warm water and pat dry with a clean towel.</p>",RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_8288c795-41f3-4d07-be69-73ec16fb847f,Product,Clear Skin Serum with 2% Salicylic Acid for Acne,"<p>Clear Skin Serum – Target Breakouts &amp; Fade Spots</p><p>&nbsp;</p><p>Breakouts that won’t quit?<br>The Clear Skin Serum is your natural solution. Handmade in Jamaica, this fast-absorbing treatment unclogs pores, clears&nbsp;acne, and fades post-blemish marks;&nbsp;giving you the clear, confident skin you deserve.</p><p>&nbsp;</p><p>Benefits</p><ul>	<li>	<p>Fights Breakouts Fast: 2% Salicylic Acid dissolves oil and bacteria deep within pores.</p>	</li>	<li>	<p>Fades Dark Marks:&nbsp;Exfoliation of Salicylic Acid&nbsp;promote even, radiant tone.</p>	</li>	<li>	<p>Lightweight &amp; Non-Sticky: Absorbs quickly with no drying or irritation.</p>	</li></ul><p>&nbsp;</p><p>Jamaican-Made, With Purpose</p><p>Crafted for women who want real results — not filters or cover-ups.</p><p>No harsh acids. No empty promises. Just clear, healthy skin.<br>&nbsp;</p><p><em>Pair it with our Neem Turmeric Soap Bar and Claritone Toner for your ultimate acne-fighting trio.</em></p>",666008_ebb5f0ad84244426a45cb3619e18a823~mv2.png;666008_3c421e3d6ff347ee8f3d7b291976cb62~mv2.jpg,Face Serums & Treatment Elixirs;Natural Acne & Blemish Control Solutions,,,900.0,,true,PERCENT,0.0,0,,,Size,DROP_DOWN,1oz;2oz,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Gentle Exfoliation&nbsp;</li> 
 <li>Acne Fighting&nbsp;</li> 
 <li>Calming and Soothing&nbsp;</li> 
 <li>Hydration&nbsp;</li> 
 <li>Skin Repair&nbsp;</li> 
 <li>Natural Ingredients&nbsp;</li> 
 <li>Nourishment&nbsp;</li> 
 <li>Anti-Aging&nbsp;</li> 
 <li>Visible Results in 30 days&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Aqua (Water), Propylene Glycol, Salicylic Acid, Sodium Hydroxide, Panthenol, Calendula Officinalis Extract, Diazolidinyl Urea (and) Iodopropynyl Butylcarbamate (and) Propylene Glycol.</p>",INSTRUCTIONS,"<p>Apply 1 to 2 drops to desired area(s).&nbsp;Gently massage&nbsp;in an outward motion until absorbed. Avoid contact with eayes and mouth. May be used as a spot treatment. Wear sunscreen when using this product. If you are new to salicylic acid, use no more than twice per week. If you have sensitive skin, consult a physician prior to use. Avoid touching dropper to prevent bacteria entering the product.</p>",RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_8288c795-41f3-4d07-be69-73ec16fb847f,Variant,,,,,FSB6115552-1,,,,false,,,0,0.11,585.0,,,1oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8288c795-41f3-4d07-be69-73ec16fb847f,Variant,,,,,FSB6115552,,,600.0,true,,,6,0.13,585.0,,,2oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d108bfc8-4f16-4bea-8c9a-f0f771312d26,Product,Kojie Fade Skin Brightening Serum,"<p>Kojie Fade Skin Brightening Serum – Fade Marks, Reveal Radiance</p><p>&nbsp;</p><p>Do you struggle with stubborn dark spots, uneven tone, or dull, tired-looking skin? The Kojie Fade Skin Brightening Serum is your natural solution. Handmade in Jamaica, this lightweight yet powerful serum blends kojic acid, niacinamide, and nourishing plant extracts to target hyperpigmentation, smooth texture, and bring back your healthy glow.</p><p>&nbsp;</p><p>Fades Dark Marks &amp; Discoloration</p><p>Kojic acid is a proven brightener that works to reduce hyperpigmentation, acne scars, and sunspots&nbsp;giving you visibly clearer skin over time.</p><p>&nbsp;</p><p>Evens &amp; Brightens Complexion</p><p>Niacinamide helps improve skin tone, minimize redness, and restore balance for a smoother, more radiant look.</p><p>&nbsp;</p><p>Lightweight Hydration &amp; Care</p><p>Infused with plant-based ingredients, this serum nourishes without clogging pores, leaving your skin soft, refreshed, and hydrated.</p><p>&nbsp;</p><p>Jamaican-Made, With Purpose</p><p>Crafted by hand for women who are tired of acne scars, spots, and uneven skin, this serum is designed to deliver real results naturally.</p><p>&nbsp;</p><p>No harsh chemicals. No empty promises. Just a serum that works.</p><p>&nbsp;</p><p>Add the Kojie Fade Skin Brightening Serum to your daily routine and start fading marks while uncovering your brightest, most confident skin.</p><p>&nbsp;</p><p>&nbsp;</p>",666008_d50b659fd77045038ce0872a02ce67c6~mv2.jpg,Natural Skin Brightening Essentials;Face Serums & Treatment Elixirs,FSB6112131,Top Selling,1500.0,,false,PERCENT,0.0,4,0.09,264.0,,,,,,,,,,,,,,,,,,,BENEFITS,"<ul> 
 <li>Fades Acne Spots</li> 
 <li>Reduces Hyperpigmentation&nbsp;</li> 
 <li>Improved Skin Barrier&nbsp;</li> 
 <li>Minimized Pores</li> 
 <li>Enhanced Efficacy&nbsp;</li> 
 <li>Brightens Skin&nbsp;</li> 
 <li>Boosted Hydration&nbsp;</li> 
 <li>Addresses Multiple Concerns&nbsp;</li> 
 <li>Handcrafted Quality</li> 
 <li>Gentle Yet Effective&nbsp;</li> 
 <li>Visible Results in 30 days&nbsp;</li> 
</ul>",INGREDIENTS,"<p>Water, Kojic Acid, Niacinamide, Hyaluronic Acid, Ferulic Acid, Cedarwood Essential and preservative.</p>",INSTRUCTIONS,<p>Apply 3&nbsp;- 5 drops and gently massage into skin in a circular motion until absorbed. Let sit for approximately 2 minutes before applying additional product in your skincare routine. Use as a spot treatment or on desired area(s).&nbsp;</p>,RETURN POLICY,"<p>Returns accepted up to seven days after receipt for local customers and up to 30 days for international customers. Items must be unopened, unused and in original packaging.</p>",,,,,,,,,,,Foryou Skin Bar
product_febfcb9b-c98f-4d95-ade4-cfa56089f83d,Product,Hydrating Serum,"Infused with Niacinamide, this serum provides deep hydration while improving skin texture.",666008_ef8d1763b78a49e79dc9e569d5c1859a~mv2.png,,,,50.0,,false,PERCENT,0.0,InStock,,,Size,DROP_DOWN,30ml;50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_850b4834-c360-423a-8c3a-ed24e9c03eb9,Product,Repairing Night Cream,"A rich night cream that repairs and rejuvenates skin while you sleep, perfect for hyperpigmentation.",666008_b6435f113c4a40d799557bca82cde5b6~mv2.png,,,,60.0,,false,PERCENT,0.0,InStock,,,Size,DROP_DOWN,50ml;100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ec94c341-d4a4-49a6-b3e3-6a19ee775275,Product,Brightening Cream,A cream designed to brighten the complexion and reduce the appearance of dark spots.,666008_fd1de5f03618428d8057667496098ccd~mv2.png,,,,55.0,,false,PERCENT,0.0,InStock,,,Size,DROP_DOWN,50ml;100ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_17c7e7ac-438d-4f8a-ab12-d105835f6391,Product,Brightening Serum,A lightweight serum formulated with Kojic Acid to reduce dark spots and enhance skin radiance.,666008_a6bd2386415d4e828e61ae67b455bd36~mv2.png,,,,45.0,,false,PERCENT,0.0,InStock,,,Size,DROP_DOWN,30ml;50ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2647ca83-4f1f-4136-be5b-d696f7ad2b18,Product,Hydrating Cleanser,A creamy cleanser that hydrates and nourishes the skin while effectively removing makeup and dirt.,666008_f98692d384e545b696d4c19f9550f66d~mv2.png,,,,32.0,,false,PERCENT,0.0,InStock,,,Size,DROP_DOWN,150ml;250ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_910a3aef-8218-4125-960c-fb183d56220d,Product,Moisturizing Day Cream,"Lightweight and non-greasy, this day cream hydrates and protects skin from environmental stressors.",666008_06ab120a651e48b4911b66d82846f5bd~mv2.png,,,,40.0,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_221bcc3f-c16c-4b51-9451-5f643d6df955,Product,Anti-Acne Serum,A powerful serum designed to target acne and reduce inflammation for clearer skin.,666008_ccd7286da9654e04a50db498692e9ab3~mv2.png,,,,55.0,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_12d20961-d21f-4f70-b40d-f9dfa30b6b35,Product,Gentle Foaming Cleanser,A mild foaming cleanser that removes impurities while maintaining skin’s natural moisture balance.,666008_d948119dbabd46339ddd8afd7c1062f7~mv2.png,,,,30.0,,false,PERCENT,0.0,InStock,,,Size,DROP_DOWN,150ml;250ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_74fd99b4-07c4-4f23-b6a8-73f5deea6bf4,Product,Exfoliating Cleanser,"This exfoliating cleanser gently buffs away dead skin cells for a smoother, brighter complexion.",666008_9469715b85b24b5aaf1f0361a5a59fa2~mv2.png,,,,35.0,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
